from,to,amount,type,isFraud
C1132304852,M1502957567,5743.88,PAYMENT,0
C1514896459,C191439178,222890.49,CASH_OUT,0
C1798735750,C1547553502,614667.32,TRANSFER,0
C254219958,C1540142843,9784.48,TRANSFER,0
C1140067871,C1334305123,41485.49,CASH_IN,0
C1838867194,M1857832903,23483.49,PAYMENT,0
C1233793996,M1122370534,2867.7,PAYMENT,0
C2125602837,C729866516,297465.9,CASH_OUT,0
C1445962034,C1786712116,213887.35,CASH_IN,0
C528174706,M1877458144,9577.36,PAYMENT,0
C2118965111,M1996428200,4631.38,PAYMENT,0
C761832504,M939982067,13708.32,PAYMENT,0
C385507141,C622267994,120149.77,CASH_IN,0
C1859490145,C1930005749,43292.65,CASH_IN,0
C2066508840,M621961619,10933.74,PAYMENT,0
C85882895,M942388875,10492.9,PAYMENT,0
C444827360,C679358114,173545.26,CASH_OUT,0
C1244029085,M1540175171,1057.85,PAYMENT,0
C1205009144,M1192632619,9530.1,PAYMENT,0
C1030108180,M1323316445,243.12,PAYMENT,0
C1337075323,M1067505634,8262.02,PAYMENT,0
C867355675,C516047294,267466.87,CASH_OUT,0
C133088579,C1642330165,82351.46,CASH_OUT,0
C181506193,M1689035124,9009.32,PAYMENT,0
C1131725430,M1058903461,15349.5,PAYMENT,0
C689142336,C95395389,221731.28,CASH_IN,0
C1653134676,M619009329,5036.44,PAYMENT,0
C321109223,C888064817,147479.99,CASH_OUT,0
C754140215,C541258645,48731.78,CASH_IN,0
C510438825,M1162383506,536.81,PAYMENT,0
C73662259,C144363042,234160.05,CASH_OUT,0
C1937083163,C1137320932,63169.37,CASH_OUT,0
C1785162328,M1735819447,7058.78,PAYMENT,0
C738663641,C1707137586,102842.16,CASH_IN,0
C1437735096,C1996470226,33277.85,CASH_IN,0
C473826334,C2110750998,230324.78,CASH_OUT,0
C588990905,C1693705674,18440.48,CASH_IN,0
C1784233912,C1616099333,6931.1,DEBIT,0
C1395919405,M1958516609,13671.01,PAYMENT,0
C1661017224,C1324181027,28420.63,CASH_OUT,0
C705806190,C183909704,583576.89,TRANSFER,0
C372150240,C1392270926,211046.45,CASH_IN,0
C140489053,C227349711,311867.9,CASH_IN,0
C767426975,C1811541942,56641.9,CASH_OUT,0
C252125703,C643695513,15583.57,CASH_OUT,0
C1114921059,M583303754,8876.7,PAYMENT,0
C1879192923,C1293367160,179821.55,CASH_OUT,0
C713971080,M1618173863,10690.15,PAYMENT,0
C1666037786,C223200173,211511.83,CASH_OUT,0
C813440953,C883407131,157017.98,CASH_IN,0
C974580784,C1646158015,57660.67,CASH_IN,0
C1277658431,M744384951,7960.9,PAYMENT,0
C247206124,C1974578058,7651.89,CASH_OUT,0
C1599893611,M1524823678,19997.19,PAYMENT,0
C1207806370,M921658732,39151.98,PAYMENT,0
C1249942973,C21069221,116427.73,CASH_IN,0
C811222667,M1795484518,3943.65,PAYMENT,0
C931596715,C1703241431,138297.22,CASH_IN,0
C2076599850,M162207720,1880.67,PAYMENT,0
C1123486746,C2014427570,115768.51,CASH_OUT,0
C1088239365,C601253461,61397.18,CASH_IN,0
C913665184,C1335048982,207843.56,CASH_OUT,0
C1095279120,C602617045,28781.78,CASH_IN,0
C996793667,C1029430773,14368.06,CASH_OUT,0
C1100716565,C389666681,358051.43,CASH_IN,0
C1389461191,M534024948,3002.95,PAYMENT,0
C919802176,C470217116,3927.81,DEBIT,0
C1311075237,M2013808123,17806.15,PAYMENT,0
C2028379709,C1753735765,517483.54,TRANSFER,0
C1709322567,C249238773,157792.46,CASH_IN,0
C682262098,C802139688,10119.82,CASH_OUT,0
C1946294623,C1712459668,201461.6,CASH_OUT,0
C2067768134,C1005106105,66631.09,CASH_OUT,0
C627528893,M875032500,675.94,PAYMENT,0
C1408327560,M142592064,17272.14,PAYMENT,0
C733013311,C529860814,236571.86,CASH_OUT,0
C1515991432,C47886877,47708.57,CASH_IN,0
C814110229,M323877833,18870.4,PAYMENT,0
C1885118150,C526070997,187040.1,CASH_IN,0
C1497432245,M1855697203,4059.02,PAYMENT,0
C1907267667,M1893140830,425.72,PAYMENT,0
C305201793,C1429459435,103856.71,CASH_OUT,0
C1272732105,M1387408646,36949.32,PAYMENT,0
C162836960,C626957815,69895.29,CASH_OUT,0
C451403256,C500570945,127264.06,CASH_IN,0
C1539944294,C2015069833,172196.53,CASH_OUT,0
C523143966,M1341021625,3621.37,PAYMENT,0
C721307716,C1802023176,322604.76,CASH_IN,0
C1654863619,M1533069919,45809.98,PAYMENT,0
C755707987,C1867980918,75373.93,CASH_OUT,0
C1776579370,C1264098090,46461.86,CASH_OUT,0
C1503184400,C919601483,33305.44,CASH_OUT,0
C645523385,M2041702858,12520.37,PAYMENT,0
C1000637095,M222542931,4626.66,PAYMENT,0
C1728730335,C1722067317,152401.06,CASH_OUT,0
C445923240,C699679818,137877.85,CASH_OUT,0
C874547933,C926641274,105173.9,CASH_OUT,0
C367391374,C63860389,6115.66,CASH_IN,0
C866995168,C167931014,110206.35,CASH_OUT,0
C1545026376,C483785330,27270.02,CASH_IN,0
C327086603,C169798908,1789379.91,TRANSFER,0
C1970517482,C877542641,252319.02,CASH_OUT,0
C1923024596,M847280704,12603.53,PAYMENT,0
C1886552501,C1583333027,121871.01,CASH_OUT,0
C2024862573,M575308853,2251.47,PAYMENT,0
C74778494,C1141395669,21031.87,CASH_OUT,0
C1899513414,M1136765423,17549.95,PAYMENT,0
C1518686178,M745784024,4436.11,PAYMENT,0
C704079838,C548604120,448508.16,TRANSFER,0
C1317988819,C475066287,199875.21,CASH_OUT,0
C500890241,M1152894911,46315.28,PAYMENT,0
C1955669379,M300166383,269.18,PAYMENT,0
C213981333,C529448138,57444.69,CASH_IN,0
C1551033542,M56362504,19838.49,PAYMENT,0
C782965547,C2085846722,29531.61,CASH_IN,0
C980387445,M44144870,47256.69,PAYMENT,0
C81197367,C1752981985,169776.32,CASH_OUT,0
C1231281421,C1112822222,31093.55,CASH_OUT,0
C292776046,M806018108,5932.63,PAYMENT,0
C2014025348,C1126553623,223434.35,CASH_IN,0
C1771116263,M539274809,14805.75,PAYMENT,0
C164326578,C1104458699,120476.59,TRANSFER,0
C126481729,C1110681585,1713713.25,TRANSFER,0
C1957047088,M209875487,17161.99,PAYMENT,0
C291222870,M1463733885,9111.77,PAYMENT,0
C30754917,C2140467109,168150.22,CASH_OUT,0
C10873201,M2018218703,4618.51,PAYMENT,0
C2107608452,C157354477,71271.31,CASH_OUT,0
C1584356654,C1908782391,324164.43,TRANSFER,0
C1747068083,C239509317,316054.22,CASH_OUT,0
C1218520077,C1729787247,7540.33,CASH_IN,0
C788227525,M456219136,14899.64,PAYMENT,0
C84212954,C1397361751,96456.27,CASH_OUT,0
C2002505793,M2131469121,27041.48,PAYMENT,0
C685418910,C550352093,269176.4,CASH_IN,0
C1689356886,C1583916783,4467.58,TRANSFER,0
C1131652445,C1150935751,25901.51,CASH_OUT,0
C300612856,C2116911386,1324602.9,TRANSFER,0
C1547990281,C1160119726,322626.24,CASH_IN,0
C201912508,M1542822108,14594.76,PAYMENT,0
C255864269,C579519327,359324.98,CASH_IN,0
C1433084892,C2860222,229224.54,CASH_OUT,0
C365835055,C612900238,416962.95,CASH_OUT,0
C487346507,C1769171208,112371.43,CASH_OUT,0
C66902779,C1715222330,134998.54,CASH_OUT,0
C1553628151,M1302028477,3246.14,PAYMENT,0
C173030285,M1492245826,10006.02,PAYMENT,0
C4795744,C345729808,129011.03,TRANSFER,0
C1090263061,C480310808,692230.76,TRANSFER,0
C1309852239,C436205706,116012.07,CASH_OUT,0
C1741242681,C913999285,240762.79,CASH_OUT,0
C487467215,M1130313364,16513.27,PAYMENT,0
C1478670960,C2129109452,27150.15,CASH_IN,0
C662988040,C476182975,251673.32,CASH_IN,0
C1565593629,C789261609,103499.02,CASH_IN,0
C839007162,C708335233,285570.53,CASH_OUT,0
C240015922,M35470577,5952.64,PAYMENT,0
C1594904171,M484315979,9097.8,PAYMENT,0
C2094226255,M1033753551,11597.68,PAYMENT,0
C1956736953,C916818107,178412.24,CASH_OUT,0
C2127490440,C1568538856,65458.65,CASH_IN,0
C243965776,C1765992207,249536.81,CASH_IN,0
C1305743829,C1793205477,185603.04,CASH_OUT,0
C2140536255,C2084019054,8909.93,CASH_OUT,0
C1917151393,M1460996353,7869.86,PAYMENT,0
C1354448933,C425134779,110375.44,CASH_OUT,0
C879662882,C1651219359,1222.47,DEBIT,0
C1340083269,C1202147445,177018.35,CASH_IN,0
C952037610,C412092174,83058.6,CASH_OUT,0
C1214495234,C1873603049,45830.23,CASH_IN,0
C881162756,M431979498,13140.36,PAYMENT,0
C362205632,C1577967483,415632.13,CASH_IN,0
C1621862137,M1593051503,5745.09,PAYMENT,0
C948546922,C913843316,382455.97,CASH_OUT,0
C1395950856,C1341441049,281693.17,CASH_OUT,0
C108689034,C850560174,532162.14,TRANSFER,0
C1030972091,C1075938268,120926.56,CASH_IN,0
C1671662246,C846323572,2587.91,CASH_IN,0
C333382804,C620256905,230182.74,CASH_OUT,0
C2060062878,C1077106737,340436.03,CASH_IN,0
C981531537,M907483460,8662.55,PAYMENT,0
C1752438766,C932554358,788911.57,TRANSFER,0
C247563254,C1564437075,287272.86,CASH_OUT,0
C1382413386,C87157291,272437.95,CASH_OUT,0
C2010655505,C1234894109,167763.24,CASH_OUT,0
C1085647889,M491043542,35299.3,PAYMENT,0
C1837160923,M338509360,2283.19,PAYMENT,0
C2025103544,C10679646,73908.97,CASH_OUT,0
C1262693098,C394949442,210817.56,CASH_IN,0
C955923357,C2095344673,49154.44,CASH_OUT,0
C64467646,C971531607,185124.16,CASH_OUT,0
C25337419,M1779617950,24989.67,PAYMENT,0
C805578345,M857101029,21778.1,PAYMENT,0
C478653895,C1880227416,13337.53,CASH_IN,0
C581771665,C1360767589,1107283.97,TRANSFER,0
C1224146180,M2024191229,10157.32,PAYMENT,0
C251377673,M746548653,7478.16,PAYMENT,0
C1836951118,C1955773347,400519.99,CASH_OUT,0
C1945091342,C1077221090,110462.28,CASH_OUT,0
C1548685422,C1300423782,232416.78,CASH_OUT,0
C7059521,M1083839597,30724.38,PAYMENT,0
C1866899465,C2111281323,6652.98,CASH_IN,0
C319269653,M1372725168,6238.04,PAYMENT,0
C1053840982,M760508881,12773.33,PAYMENT,0
C1464792378,C1766676667,284238.68,CASH_IN,0
C1507436572,C1574139691,77776.24,CASH_OUT,0
C4247081,M57507564,19105.04,PAYMENT,0
C1162481217,M246110854,8803.18,PAYMENT,0
C517746116,M467236875,6611.94,PAYMENT,0
C1616945883,C1541125198,2715.78,CASH_IN,0
C331766329,C140129015,120508.83,CASH_OUT,0
C1521604485,M1581103733,15550.02,PAYMENT,0
C1653597977,C1566214395,202774.93,CASH_IN,0
C447349829,C89797949,144033.7,CASH_IN,0
C1292790296,C268187583,13971.46,CASH_OUT,0
C1948882837,C1690589230,124503.93,CASH_IN,0
C1799052535,M1307350527,22266.69,PAYMENT,0
C500753867,C1429285636,74023.42,CASH_OUT,0
C1600859304,C1602883208,142847.33,CASH_IN,0
C332574856,C1960407846,426571.88,CASH_OUT,0
C1794140947,M347664900,26099.87,PAYMENT,0
C1869722762,M368157308,8915.24,PAYMENT,0
C696543164,C1494309176,477848.44,TRANSFER,0
C2019995119,C1395957862,47011.0,CASH_OUT,0
C1610236279,C1313255889,494967.53,CASH_OUT,0
C1343291408,M431930134,12926.41,PAYMENT,0
C1946304850,C53647855,8334.59,CASH_OUT,0
C1335286388,C323844794,125187.67,CASH_OUT,0
C620273981,M27356517,5978.51,PAYMENT,0
C300566999,M533490649,6898.46,PAYMENT,0
C1698815329,C388527639,273357.32,CASH_OUT,0
C109292917,M323701140,10937.26,PAYMENT,0
C1661669058,M1880902239,28144.97,PAYMENT,0
C1372995526,C627246508,283947.83,CASH_IN,0
C766214394,M880621081,13553.08,PAYMENT,0
C86413932,C1438146177,120762.04,CASH_IN,0
C1495434491,C1065253796,297315.16,CASH_OUT,0
C1668741860,M14562362,756.49,PAYMENT,0
C85213662,C1403577196,136099.7,CASH_IN,0
C1073885876,M1370836035,9698.85,PAYMENT,0
C54849711,C348386724,84360.15,CASH_OUT,0
C620906640,M221522568,66539.72,PAYMENT,0
C1466732455,C1952095740,528376.47,CASH_OUT,0
C2134839142,M1165441589,995.16,PAYMENT,0
C1589053023,C959733462,68222.73,CASH_OUT,0
C159102377,C2113977150,285810.92,CASH_OUT,0
C1381942422,C511616022,201199.96,CASH_OUT,0
C1854187422,C165752566,35409.82,CASH_OUT,0
C242700183,C360008367,3831.07,CASH_OUT,0
C398905635,C1072750155,6875615.27,TRANSFER,0
C1472172917,C2116372992,317221.95,CASH_OUT,0
C481283487,C1975613398,54414.67,CASH_OUT,0
C68810983,M991558582,9308.04,PAYMENT,0
C842574891,C82073867,76676.65,CASH_IN,0
C827261428,M528482813,1618.07,PAYMENT,0
C1314344167,C1742071074,313759.44,CASH_IN,0
C2022235108,C2022972397,415582.44,CASH_OUT,0
C53307871,M1303293656,10640.15,PAYMENT,0
C1389146825,M1878375170,9944.6,PAYMENT,0
C617281588,M1129827230,15822.02,PAYMENT,0
C926586165,M293517112,12021.89,PAYMENT,0
C58177102,C677528484,185063.16,CASH_IN,0
C602971601,M2022090117,6123.97,PAYMENT,0
C2052525296,M139975307,6541.74,PAYMENT,0
C203647145,C1287662858,136957.06,CASH_IN,0
C1981979063,C1360161847,41276.9,TRANSFER,0
C1787918770,M1735453730,4055.41,PAYMENT,0
C1759174427,C1474993569,54667.58,CASH_OUT,0
C794824913,M1134790619,1647.74,PAYMENT,0
C1972772306,C1606155516,208045.99,CASH_OUT,0
C285084846,M454335662,13867.92,PAYMENT,0
C357811322,C282893223,85950.96,CASH_OUT,0
C1222289314,C1665475594,51010.71,CASH_IN,0
C586156962,C243823241,116800.22,CASH_OUT,0
C1141507552,M1701010303,20740.85,PAYMENT,0
C704207988,C389472817,152506.7,CASH_OUT,0
C641481447,M865490439,88.68,PAYMENT,0
C980304642,M463287626,14784.0,PAYMENT,0
C1653125792,C2057468010,210784.54,CASH_IN,0
C984758901,C1308114570,127020.91,CASH_IN,0
C1478706575,C311901651,156727.13,CASH_IN,0
C709843664,C1164729910,176917.88,CASH_OUT,0
C210929285,M1006174125,13987.46,PAYMENT,0
C428669719,C422341370,42172.4,CASH_OUT,0
C255929630,C1723509902,6049.29,CASH_OUT,0
C378734545,C324226202,207484.16,CASH_OUT,0
C2076853361,C1998531605,192932.95,CASH_OUT,0
C1636821735,C692962447,67697.15,CASH_OUT,0
C637104895,C658400097,93393.27,CASH_OUT,0
C22181802,C339474316,334910.11,CASH_IN,0
C1889890817,M1962260587,46039.18,PAYMENT,0
C1751165416,C126913786,65815.57,CASH_OUT,0
C941991193,C678827360,148801.6,CASH_IN,0
C630178584,C95338175,74263.35,CASH_IN,0
C1802104959,C1598002267,264127.01,CASH_OUT,0
C76826540,C272783287,140608.63,CASH_OUT,0
C1769992510,M1727519268,8471.71,PAYMENT,0
C1197573101,C706727232,48623.12,CASH_OUT,0
C914573379,M845283679,11799.02,PAYMENT,0
C1092665257,C1357852087,609655.1,TRANSFER,0
C108331483,M1613213928,3122.37,PAYMENT,0
C430337792,C139233706,11141.75,CASH_OUT,0
C183841006,C1071445573,315393.22,CASH_IN,0
C1496706404,M508236798,15357.08,PAYMENT,0
C690479586,C47249488,78113.18,CASH_IN,0
C1704083201,C1835413891,363013.58,CASH_IN,0
C133556770,C979177487,90940.12,CASH_IN,0
C699690994,C1979189114,597849.84,TRANSFER,0
C495147759,C694916464,131583.9,CASH_OUT,0
C816668649,M1433443740,4472.21,PAYMENT,0
C613251824,C76036520,179064.41,CASH_OUT,0
C1640080426,C227240039,6063.37,CASH_OUT,0
C390109432,C148665287,434732.4,TRANSFER,0
C544123680,C1187209477,214978.18,CASH_OUT,0
C1463005995,C1535044758,660574.44,TRANSFER,0
C1678468828,C304361449,197539.22,CASH_IN,0
C1772540276,M976493506,7986.88,PAYMENT,0
C11582580,C1998825560,41476.34,CASH_OUT,0
C854058060,C50060430,144567.15,TRANSFER,0
C606463911,M2056484866,39080.0,PAYMENT,0
C261193375,C1957809703,541498.37,CASH_IN,0
C1019732406,M220585199,10059.33,PAYMENT,0
C784010348,M620994122,9257.6,PAYMENT,0
C1922461353,C827654519,49907.3,CASH_OUT,0
C640686883,C829516849,338603.93,TRANSFER,0
C1440834056,M1747525297,49569.42,PAYMENT,0
C1363834734,C460254746,254600.55,CASH_IN,0
C565946594,C390109728,243487.76,CASH_OUT,0
C1041683842,C1454524587,481843.9,CASH_IN,0
C123643193,M92603716,14578.52,PAYMENT,0
C2137629092,C1128848873,10001912.39,TRANSFER,0
C112159423,C787069635,122773.06,CASH_IN,0
C1379322949,C291308688,32021.01,CASH_IN,0
C1811962848,M935667551,9587.47,PAYMENT,0
C1715486962,C551301488,5769.6,CASH_IN,0
C724909388,C1774517623,93949.43,CASH_OUT,0
C730289175,C989699829,144863.98,CASH_IN,0
C13472983,C1259351940,115244.37,CASH_OUT,0
C434817055,M997205218,1355.33,PAYMENT,0
C504114602,C1981134072,256803.55,CASH_OUT,0
C185052428,C729616090,378428.74,CASH_OUT,0
C806725922,M159902212,8350.92,PAYMENT,0
C231381228,M1186331649,20644.49,PAYMENT,0
C1531575169,C606713412,1835.07,DEBIT,0
C582176772,C961866378,204528.43,CASH_IN,0
C844587954,M1850178994,17364.04,PAYMENT,0
C1074720953,C193875065,465262.06,TRANSFER,0
C1927916681,C458782694,30949.35,CASH_OUT,0
C1171956489,C1663322556,113917.77,CASH_OUT,0
C59355504,C689950886,82560.17,CASH_OUT,0
C933053552,M1705977780,577.06,PAYMENT,0
C965240389,C1110125870,18312.1,CASH_IN,0
C1120818751,C910594371,231596.36,CASH_OUT,0
C2016356780,C251229607,304265.1,CASH_OUT,0
C1327920688,M539265418,1579.31,PAYMENT,0
C366651575,C607149042,49210.58,CASH_IN,0
C1240867025,C1101639402,122029.29,CASH_OUT,0
C1127515020,C1389160008,158370.42,CASH_IN,0
C1583096453,M402012744,28366.81,PAYMENT,0
C1258925871,C45256990,137465.15,CASH_OUT,0
C1160924273,C1124129396,222755.16,CASH_IN,0
C1582148560,C476066662,222857.64,CASH_OUT,0
C1615924643,M1029064802,18359.11,PAYMENT,0
C1541109526,C652984235,4697260.84,TRANSFER,0
C347220011,M1866640442,2261.21,PAYMENT,0
C434755566,M226172631,12393.99,PAYMENT,0
C1984082769,M286264099,7210.59,PAYMENT,0
C311260446,M784306553,13202.82,PAYMENT,0
C1635625115,M997985897,16543.74,PAYMENT,0
C1677267495,C1975670958,339717.28,CASH_OUT,0
C1603567244,C1642885670,34909.01,CASH_OUT,0
C1571800689,C1013331488,112476.02,CASH_OUT,0
C1415933245,C2043980510,126215.47,CASH_OUT,0
C1411798527,C372435481,292263.26,TRANSFER,0
C648818557,M1509961938,27287.62,PAYMENT,0
C390035134,C391947781,520555.37,CASH_OUT,0
C617745981,C201372680,26448.58,CASH_OUT,0
C1828646014,M160220950,39568.36,PAYMENT,0
C2019408668,M1493632970,12725.79,PAYMENT,0
C677480766,C651664548,389415.22,CASH_IN,0
C442317774,M1770444535,4239.3,PAYMENT,0
C2023134393,M1443626763,9972.65,PAYMENT,0
C544674226,C796302496,170244.85,TRANSFER,0
C1861685613,C777284235,152946.33,CASH_OUT,0
C984819157,M506232367,55874.47,PAYMENT,0
C1718261585,C176304417,43192.23,CASH_IN,0
C1367822614,C724112285,311082.27,CASH_IN,0
C1106291473,M66314511,5592.55,PAYMENT,0
C809229471,M1864393616,19650.37,PAYMENT,0
C670004119,M1253018948,4698.51,PAYMENT,0
C420208513,C135374422,661295.36,TRANSFER,0
C1711836423,C1676868220,334890.91,TRANSFER,1
C874790093,C1401721023,64963.33,CASH_IN,0
C1150674272,C1350477886,135206.07,CASH_OUT,0
C1321125157,C337759347,171222.31,CASH_IN,0
C1484251914,C1334824405,460988.17,CASH_IN,0
C2137520056,M425327102,22233.89,PAYMENT,0
C658643115,C1557081111,94175.4,CASH_IN,0
C1072859548,C1776967152,224939.58,CASH_IN,0
C116314499,C1496658299,255176.57,CASH_OUT,0
C917343275,M1342825578,3062.14,PAYMENT,0
C1365645740,C1632678429,750354.43,CASH_OUT,0
C45049656,M900757834,11235.15,PAYMENT,0
C1567618478,C1031307273,390321.36,CASH_OUT,0
C1299025188,C1285997774,103042.52,CASH_OUT,0
C1803783903,M1332486462,7602.57,PAYMENT,0
C1754766079,C1832920201,302195.03,CASH_IN,0
C1622277042,M1439143730,6893.78,PAYMENT,0
C1696314761,M2082799075,15085.72,PAYMENT,0
C1758462886,C194694649,148525.5,CASH_IN,0
C617479642,C1718017640,285362.12,CASH_IN,0
C24923596,C852150655,34583.8,CASH_OUT,0
C341600512,M1644811110,9054.41,PAYMENT,0
C240528986,C965640163,269763.32,CASH_IN,0
C1897346643,M1713993039,2980.89,PAYMENT,0
C976391520,C323093282,366986.73,CASH_IN,0
C973583165,M1153095356,1441.68,PAYMENT,0
C1470947143,M238479942,28583.17,PAYMENT,0
C1370730392,C690772878,163125.51,CASH_IN,0
C1207258024,M1195930769,11332.07,PAYMENT,0
C1771378341,M2050784929,12101.98,PAYMENT,0
C31935134,C119907009,110026.56,CASH_IN,0
C2102774888,C2107650803,351365.77,CASH_OUT,0
C130936451,C55987903,4485.59,CASH_IN,0
C115032352,C1302262163,539152.57,CASH_OUT,0
C1261300710,C61592021,172440.31,CASH_OUT,0
C735647264,C226395797,40020.27,CASH_IN,0
C97084448,C898480186,91795.13,CASH_IN,0
C790408874,C1456889886,129157.24,CASH_OUT,0
C1543585493,C1183896720,31653.73,CASH_IN,0
C522305660,C2078606621,394297.87,CASH_IN,0
C510907952,M1418742059,9415.51,PAYMENT,0
C740078908,M1024887534,9274.06,PAYMENT,0
C1915709222,M1790388013,3695.44,PAYMENT,0
C1207758771,C1789550256,181062.0,CASH_OUT,0
C1448135155,C1686290947,139786.67,CASH_OUT,0
C943840892,M950375500,14536.18,PAYMENT,0
C202479188,M1560563662,14459.51,PAYMENT,0
C1827460807,C653604946,254935.47,CASH_OUT,0
C1636616898,M2110249147,6508.12,PAYMENT,0
C130780878,C1599003844,38188.77,CASH_IN,0
C703922431,M671119693,7777.28,PAYMENT,0
C138969876,C1775250291,19816.0,CASH_OUT,0
C1514247135,M1541357932,21454.97,PAYMENT,0
C350300355,M1492452340,38602.51,PAYMENT,0
C970720516,C954556045,110713.36,CASH_OUT,0
C413881586,C1073986101,99279.84,CASH_OUT,0
C925038337,C1833130358,419618.06,CASH_IN,0
C996300297,M1827601489,16764.08,PAYMENT,0
C760954351,C2062099062,31119.9,TRANSFER,0
C1049959624,C1302797399,358050.02,CASH_IN,0
C423703739,C1264253678,129240.12,CASH_OUT,0
C1246866924,C1726507378,52667.07,CASH_OUT,0
C1614296645,M376318648,43333.16,PAYMENT,0
C2960754,M866436025,19017.58,PAYMENT,0
C1772254305,M257910554,3141.36,PAYMENT,0
C401520010,C317312896,246547.86,CASH_OUT,0
C292939684,C519258844,124721.3,CASH_OUT,0
C1784925050,C2145483521,535319.14,TRANSFER,0
C494629160,M1835898229,43348.3,PAYMENT,0
C713277685,C1136429447,322298.33,CASH_IN,0
C1982060466,C616043720,294704.97,CASH_OUT,0
C1669148952,C635050420,24994.79,CASH_OUT,0
C553334732,C2064216341,69402.07,CASH_IN,0
C1391541403,M482785123,12705.36,PAYMENT,0
C610123049,C1795377601,671852.38,TRANSFER,0
C219611086,M900850801,14205.21,PAYMENT,0
C872564699,M2096519652,4459.24,PAYMENT,0
C1644430645,C65770943,144755.62,CASH_OUT,0
C931889646,C1844218157,580555.05,TRANSFER,0
C1094743440,C1044369379,59390.48,CASH_OUT,0
C865340445,M1624286979,5921.56,PAYMENT,0
C278461207,M982088370,585.57,PAYMENT,0
C457596644,C1667755824,150640.56,CASH_OUT,0
C670915326,C1235007065,104052.95,CASH_OUT,0
C1915160949,M41904458,2958.54,PAYMENT,0
C1901625512,C1698982260,64768.93,CASH_OUT,0
C482472124,C1200369476,22458.26,CASH_IN,0
C841376758,C655888805,1000812.97,CASH_OUT,0
C818491723,C181533252,41386.99,CASH_OUT,0
C592355789,C238658426,257099.62,CASH_IN,0
C1092936888,C1573935021,455766.16,CASH_IN,0
C578090260,C1237807390,223127.94,TRANSFER,0
C1697094571,C25606536,12424.34,CASH_OUT,0
C301153133,C219212467,373287.83,CASH_OUT,0
C1505673083,C1378631566,9565220.77,TRANSFER,0
C81394931,M2113312133,6704.28,PAYMENT,0
C561764324,C1577632852,54160.26,CASH_OUT,0
C1134238898,M1134989527,8882.22,PAYMENT,0
C871988222,C800959248,413744.1,CASH_OUT,0
C156584813,C2107037250,364183.38,CASH_OUT,0
C1545073079,M1221603763,12087.75,PAYMENT,0
C1811963546,C1742587360,10026.44,CASH_OUT,0
C169618473,M704767002,4484.79,PAYMENT,0
C524503079,C1203500111,24199.6,CASH_OUT,0
C2077617122,M434268197,6764.02,PAYMENT,0
C760616561,M461843473,16340.52,PAYMENT,0
C1442908596,M1070571508,12078.73,PAYMENT,0
C2032609863,C631160831,287032.78,CASH_IN,0
C89333875,M1400156280,12892.45,PAYMENT,0
C1305364129,C1654480034,186376.55,TRANSFER,0
C1586018171,C436398889,106055.32,CASH_OUT,0
C1724436014,C1088311753,107752.21,CASH_IN,0
C1743024374,C932962100,521385.54,CASH_OUT,0
C54317110,C656990981,245207.33,CASH_IN,0
C796434186,C1119564849,197749.83,CASH_OUT,0
C2082038730,M1873356999,16916.14,PAYMENT,0
C1912580372,M899866846,2298.16,PAYMENT,0
C2012582633,M151459533,21994.54,PAYMENT,0
C450653109,C721934969,73932.2,CASH_OUT,0
C1950981744,M713517892,25328.56,PAYMENT,0
C979477146,M1330093751,14081.34,PAYMENT,0
C1856157453,M1632758126,12851.25,PAYMENT,0
C1861783216,C2073513977,8972.33,CASH_IN,0
C455294959,M1765907468,1882.76,PAYMENT,0
C57085112,C125513262,227035.15,CASH_OUT,0
C1100380709,C1876121310,642083.96,CASH_OUT,0
C534040479,M2110881762,6348.97,PAYMENT,0
C1067672363,C1357959644,174852.16,CASH_OUT,0
C815016106,C979592563,180318.35,CASH_IN,0
C940963517,C760622971,263797.75,CASH_IN,0
C1149319451,C1007190943,293391.4,CASH_OUT,0
C33922883,C796629796,82889.48,CASH_OUT,0
C989397658,C563994199,18542.67,CASH_IN,0
C157148833,C576000686,155841.66,CASH_OUT,0
C1123164146,M828955638,4316.4,PAYMENT,0
C1568895853,C1879104920,331956.5,CASH_IN,0
C908866498,C167373608,1000391.33,TRANSFER,0
C1049058687,M431241187,17702.82,PAYMENT,0
C1801370208,C1822620288,360540.4,CASH_IN,0
C2041675270,C872485269,228636.43,CASH_OUT,0
C499917129,C904959838,232488.22,CASH_IN,0
C1736873557,C1412246105,1068295.94,TRANSFER,0
C1998606641,C585017276,94110.22,CASH_IN,0
C1577088507,M388851892,8476.39,PAYMENT,0
C170155967,M106973860,34898.88,PAYMENT,0
C196521592,C864830599,77364.56,CASH_IN,0
C1433584173,C558560450,7573.09,CASH_OUT,0
C1074807101,M1640968013,17067.44,PAYMENT,0
C566084726,C80569329,9725.66,CASH_OUT,0
C354163814,C692592052,72461.08,CASH_IN,0
C652226718,C1487827995,174585.68,CASH_OUT,0
C939344392,C1114390716,81060.75,CASH_OUT,0
C1362651451,C1014446010,240778.76,CASH_OUT,0
C511310738,M1544481616,5267.89,PAYMENT,0
C21385869,C1077716990,28742.14,CASH_IN,0
C179261030,C2123917300,1036349.03,TRANSFER,0
C1863624332,C1041891444,299673.9,CASH_IN,0
C793522876,C1904462437,261635.18,CASH_OUT,0
C1315542907,C1884550435,29683.76,CASH_OUT,0
C1972853235,C769901940,266789.91,CASH_OUT,0
